Description,Date,ScanNo,DM4 Path,H5 Path,Streaming,DM4 DateTime,HDF5 DateTime,Duration (s)
Ambarneil Streaming 1,2024.02.16,171,/global/cfs/cdirs/ncemhub/distiller/dm4/2024.02.16/scan171.dm4,/global/cfs/projectdirs/ncemhub/distiller/counted/2024.02.16/FOURD_240216_1542_14867_00171.h5,True,2024-02-16T23:42:02.002527+00:00,2024-02-16T23:42:30.287275+00:00,28.284748
Ambarneil Streaming 1,2024.02.16,172,/global/cfs/cdirs/ncemhub/distiller/dm4/2024.02.16/scan172.dm4,/global/cfs/projectdirs/ncemhub/distiller/counted/2024.02.16/FOURD_240216_1543_14868_00172.h5,True,2024-02-16T23:42:56.163835+00:00,2024-02-16T23:43:25.975216+00:00,29.811381
Ambarneil Streaming 1,2024.02.16,173,/global/cfs/cdirs/ncemhub/distiller/dm4/2024.02.16/scan173.dm4,/global/cfs/projectdirs/ncemhub/distiller/counted/2024.02.16/FOURD_240216_1544_14869_00173.h5,True,2024-02-16T23:43:49.312252+00:00,2024-02-16T23:44:16.960641+00:00,27.648389
Ambarneil Streaming 1,2024.02.16,174,/global/cfs/cdirs/ncemhub/distiller/dm4/2024.02.16/scan174.dm4,/global/cfs/projectdirs/ncemhub/distiller/counted/2024.02.16/FOURD_240216_1545_14870_00174.h5,True,2024-02-16T23:44:42.489205+00:00,2024-02-16T23:45:11.149012+00:00,28.659807
Ambarneil Streaming 1,2024.02.16,175,/global/cfs/cdirs/ncemhub/distiller/dm4/2024.02.16/scan175.dm4,/global/cfs/projectdirs/ncemhub/distiller/counted/2024.02.16/FOURD_240216_1545_14871_00175.h5,True,2024-02-16T23:45:37.782654+00:00,2024-02-16T23:46:01.857061+00:00,24.074407
Ambarneil Streaming 1,2024.02.16,176,/global/cfs/cdirs/ncemhub/distiller/dm4/2024.02.16/scan176.dm4,/global/cfs/projectdirs/ncemhub/distiller/counted/2024.02.16/FOURD_240216_1552_14872_00176.h5,True,2024-02-16T23:52:26.111001+00:00,2024-02-16T23:52:56.678317+00:00,30.567316
Ambarneil Streaming 1,2024.02.16,177,/global/cfs/cdirs/ncemhub/distiller/dm4/2024.02.16/scan177.dm4,/global/cfs/projectdirs/ncemhub/distiller/counted/2024.02.16/FOURD_240216_1553_14873_00177.h5,True,2024-02-16T23:53:20.252807+00:00,2024-02-16T23:53:48.565543+00:00,28.312736
Ambarneil Streaming 1,2024.02.16,178,/global/cfs/cdirs/ncemhub/distiller/dm4/2024.02.16/scan178.dm4,/global/cfs/projectdirs/ncemhub/distiller/counted/2024.02.16/FOURD_240216_1554_14874_00178.h5,True,2024-02-16T23:54:13.414430+00:00,2024-02-16T23:54:43.341561+00:00,29.927131
Ambarneil Streaming 1,2024.02.16,179,/global/cfs/cdirs/ncemhub/distiller/dm4/2024.02.16/scan179.dm4,/global/cfs/projectdirs/ncemhub/distiller/counted/2024.02.16/FOURD_240216_1555_14875_00179.h5,True,2024-02-16T23:55:06.612913+00:00,2024-02-16T23:55:34.617072+00:00,28.004159
Ambarneil Streaming 1,2024.02.16,180,/global/cfs/cdirs/ncemhub/distiller/dm4/2024.02.16/scan180.dm4,/global/cfs/projectdirs/ncemhub/distiller/counted/2024.02.16/FOURD_240216_1556_14876_00180.h5,True,2024-02-16T23:55:59.755879+00:00,2024-02-16T23:56:27.949137+00:00,28.193258
Ambarneil Streaming 1,2024.02.16,181,/global/cfs/cdirs/ncemhub/distiller/dm4/2024.02.16/scan181.dm4,/global/cfs/projectdirs/ncemhub/distiller/counted/2024.02.16/FOURD_240216_1557_14877_00181.h5,True,2024-02-16T23:56:52.862466+00:00,2024-02-16T23:57:24.076149+00:00,31.213683
Ambarneil Streaming 1,2024.02.16,182,/global/cfs/cdirs/ncemhub/distiller/dm4/2024.02.16/scan182.dm4,/global/cfs/projectdirs/ncemhub/distiller/counted/2024.02.16/FOURD_240216_1558_14878_00182.h5,True,2024-02-16T23:57:46.079883+00:00,2024-02-16T23:58:16.188892+00:00,30.109009
Ambarneil Streaming 1,2024.02.16,183,/global/cfs/cdirs/ncemhub/distiller/dm4/2024.02.16/scan183.dm4,/global/cfs/projectdirs/ncemhub/distiller/counted/2024.02.16/FOURD_240216_1559_14879_00183.h5,True,2024-02-16T23:58:40.331644+00:00,2024-02-16T23:59:08.856014+00:00,28.52437
Ambarneil Streaming 1,2024.02.16,184,/global/cfs/cdirs/ncemhub/distiller/dm4/2024.02.16/scan184.dm4,/global/cfs/projectdirs/ncemhub/distiller/counted/2024.02.16/FOURD_240216_1600_14880_00184.h5,True,2024-02-16T23:59:33.415225+00:00,2024-02-17T00:00:02.827435+00:00,29.41221
Ambarneil Streaming 1,2024.02.16,185,/global/cfs/cdirs/ncemhub/distiller/dm4/2024.02.16/scan185.dm4,/global/cfs/projectdirs/ncemhub/distiller/counted/2024.02.16/FOURD_240216_1600_14881_00185.h5,True,2024-02-17T00:00:26.638870+00:00,2024-02-17T00:00:54.991129+00:00,28.352259
Ambarneil Streaming 1,2024.02.16,186,/global/cfs/cdirs/ncemhub/distiller/dm4/2024.02.16/scan186.dm4,/global/cfs/projectdirs/ncemhub/distiller/counted/2024.02.16/FOURD_240216_1601_14882_00186.h5,True,2024-02-17T00:01:19.767237+00:00,2024-02-17T00:01:48.923246+00:00,29.156009
Ambarneil Streaming 1,2024.02.16,187,/global/cfs/cdirs/ncemhub/distiller/dm4/2024.02.16/scan187.dm4,/global/cfs/projectdirs/ncemhub/distiller/counted/2024.02.16/FOURD_240216_1602_14883_00187.h5,True,2024-02-17T00:02:14.128366+00:00,2024-02-17T00:02:40.347785+00:00,26.219419
Ambarneil Streaming 1,2024.02.16,188,/global/cfs/cdirs/ncemhub/distiller/dm4/2024.02.16/scan188.dm4,/global/cfs/projectdirs/ncemhub/distiller/counted/2024.02.16/FOURD_240216_1603_14884_00188.h5,True,2024-02-17T00:03:07.166085+00:00,2024-02-17T00:03:37.709203+00:00,30.543118
Ambarneil Streaming 1,2024.02.16,189,/global/cfs/cdirs/ncemhub/distiller/dm4/2024.02.16/scan189.dm4,/global/cfs/projectdirs/ncemhub/distiller/counted/2024.02.16/FOURD_240216_1604_14885_00189.h5,True,2024-02-17T00:04:00.404466+00:00,2024-02-17T00:04:31.570357+00:00,31.165891
Ambarneil Streaming 1,2024.02.16,190,/global/cfs/cdirs/ncemhub/distiller/dm4/2024.02.16/scan190.dm4,/global/cfs/projectdirs/ncemhub/distiller/counted/2024.02.16/FOURD_240216_1605_14886_00190.h5,True,2024-02-17T00:04:54.541610+00:00,2024-02-17T00:05:22.359386+00:00,27.817776
Ambarneil Streaming 1,2024.02.16,191,/global/cfs/cdirs/ncemhub/distiller/dm4/2024.02.16/scan191.dm4,/global/cfs/projectdirs/ncemhub/distiller/counted/2024.02.16/FOURD_240216_1606_14887_00191.h5,True,2024-02-17T00:05:47.750479+00:00,2024-02-17T00:06:16.467853+00:00,28.717374
Ambarneil Streaming 1,2024.02.16,192,/global/cfs/cdirs/ncemhub/distiller/dm4/2024.02.16/scan192.dm4,/global/cfs/projectdirs/ncemhub/distiller/counted/2024.02.16/FOURD_240216_1607_14888_00192.h5,True,2024-02-17T00:06:45.661655+00:00,2024-02-17T00:07:12.561370+00:00,26.899715
Ambarneil Streaming 1,2024.02.16,193,/global/cfs/cdirs/ncemhub/distiller/dm4/2024.02.16/scan193.dm4,/global/cfs/projectdirs/ncemhub/distiller/counted/2024.02.16/FOURD_240216_1608_14889_00193.h5,True,2024-02-17T00:07:35.105318+00:00,2024-02-17T00:08:06.471345+00:00,31.366027
Ambarneil Streaming 1,2024.02.16,194,/global/cfs/cdirs/ncemhub/distiller/dm4/2024.02.16/scan194.dm4,/global/cfs/projectdirs/ncemhub/distiller/counted/2024.02.16/FOURD_240216_1608_14890_00194.h5,True,2024-02-17T00:08:28.353468+00:00,2024-02-17T00:08:57.451429+00:00,29.097961
Ambarneil Streaming 1,2024.02.16,195,/global/cfs/cdirs/ncemhub/distiller/dm4/2024.02.16/scan195.dm4,/global/cfs/projectdirs/ncemhub/distiller/counted/2024.02.16/FOURD_240216_1609_14891_00195.h5,True,2024-02-17T00:09:22.591719+00:00,2024-02-17T00:09:49.874372+00:00,27.282653
Ambarneil Streaming 1,2024.02.16,196,/global/cfs/cdirs/ncemhub/distiller/dm4/2024.02.16/scan196.dm4,/global/cfs/projectdirs/ncemhub/distiller/counted/2024.02.16/FOURD_240216_1610_14892_00196.h5,True,2024-02-17T00:10:15.769756+00:00,2024-02-17T00:10:45.800439+00:00,30.030683
Ambarneil Streaming 1,2024.02.16,197,/global/cfs/cdirs/ncemhub/distiller/dm4/2024.02.16/scan197.dm4,/global/cfs/projectdirs/ncemhub/distiller/counted/2024.02.16/FOURD_240216_1611_14893_00197.h5,True,2024-02-17T00:11:08.900603+00:00,2024-02-17T00:11:39.192477+00:00,30.291874
Ambarneil Streaming 1,2024.02.16,198,/global/cfs/cdirs/ncemhub/distiller/dm4/2024.02.16/scan198.dm4,/global/cfs/projectdirs/ncemhub/distiller/counted/2024.02.16/FOURD_240216_1612_14894_00198.h5,True,2024-02-17T00:12:02.021977+00:00,2024-02-17T00:12:31.192447+00:00,29.17047
Ambarneil Streaming 1,2024.02.16,199,/global/cfs/cdirs/ncemhub/distiller/dm4/2024.02.16/scan199.dm4,/global/cfs/projectdirs/ncemhub/distiller/counted/2024.02.16/FOURD_240216_1613_14895_00199.h5,True,2024-02-17T00:12:57.488304+00:00,2024-02-17T00:13:25.015446+00:00,27.527142
Ambarneil Streaming 1,2024.02.16,200,/global/cfs/cdirs/ncemhub/distiller/dm4/2024.02.16/scan200.dm4,/global/cfs/projectdirs/ncemhub/distiller/counted/2024.02.16/FOURD_240216_1614_14896_00200.h5,True,2024-02-17T00:13:49.495174+00:00,2024-02-17T00:14:18.655376+00:00,29.160202
Ambarneil Streaming 1,2024.02.16,201,/global/cfs/cdirs/ncemhub/distiller/dm4/2024.02.16/scan201.dm4,/global/cfs/projectdirs/ncemhub/distiller/counted/2024.02.16/FOURD_240216_1615_14897_00201.h5,True,2024-02-17T00:14:43.706967+00:00,2024-02-17T00:15:13.071516+00:00,29.364549
Ambarneil Streaming 1,2024.02.16,202,/global/cfs/cdirs/ncemhub/distiller/dm4/2024.02.16/scan202.dm4,/global/cfs/projectdirs/ncemhub/distiller/counted/2024.02.16/FOURD_240216_1616_14898_00202.h5,True,2024-02-17T00:15:36.847271+00:00,2024-02-17T00:16:06.763696+00:00,29.916425
Ambarneil Streaming 1,2024.02.16,203,/global/cfs/cdirs/ncemhub/distiller/dm4/2024.02.16/scan203.dm4,/global/cfs/projectdirs/ncemhub/distiller/counted/2024.02.16/FOURD_240216_1616_14899_00203.h5,True,2024-02-17T00:16:30.040828+00:00,2024-02-17T00:17:00.162935+00:00,30.122107
Ambarneil Streaming 1,2024.02.16,204,/global/cfs/cdirs/ncemhub/distiller/dm4/2024.02.16/scan204.dm4,/global/cfs/projectdirs/ncemhub/distiller/counted/2024.02.16/FOURD_240216_1617_14900_00204.h5,True,2024-02-17T00:17:23.243122+00:00,2024-02-17T00:17:52.463976+00:00,29.220854
Ambarneil Streaming 1,2024.02.16,205,/global/cfs/cdirs/ncemhub/distiller/dm4/2024.02.16/scan205.dm4,/global/cfs/projectdirs/ncemhub/distiller/counted/2024.02.16/FOURD_240216_1618_14901_00205.h5,True,2024-02-17T00:18:17.483551+00:00,2024-02-17T00:18:47.796103+00:00,30.312552
Ambarneil Streaming 1,2024.02.16,206,/global/cfs/cdirs/ncemhub/distiller/dm4/2024.02.16/scan206.dm4,/global/cfs/projectdirs/ncemhub/distiller/counted/2024.02.16/FOURD_240216_1619_14902_00206.h5,True,2024-02-17T00:19:10.645739+00:00,2024-02-17T00:19:41.123348+00:00,30.477609
Ambarneil Streaming 1,2024.02.16,207,/global/cfs/cdirs/ncemhub/distiller/dm4/2024.02.16/scan207.dm4,/global/cfs/projectdirs/ncemhub/distiller/counted/2024.02.16/FOURD_240216_1620_14903_00207.h5,True,2024-02-17T00:20:04.845783+00:00,2024-02-17T00:20:33.778028+00:00,28.932245
Ambarneil Streaming 1,2024.02.16,208,/global/cfs/cdirs/ncemhub/distiller/dm4/2024.02.16/scan208.dm4,/global/cfs/projectdirs/ncemhub/distiller/counted/2024.02.16/FOURD_240216_1621_14904_00208.h5,True,2024-02-17T00:20:58.057689+00:00,2024-02-17T00:21:26.946890+00:00,28.889201
Ambarneil Streaming 1,2024.02.16,209,/global/cfs/cdirs/ncemhub/distiller/dm4/2024.02.16/scan209.dm4,/global/cfs/projectdirs/ncemhub/distiller/counted/2024.02.16/FOURD_240216_1622_14905_00209.h5,True,2024-02-17T00:21:52.222667+00:00,2024-02-17T00:22:21.562831+00:00,29.340164
Ambarneil Streaming 1,2024.02.16,210,/global/cfs/cdirs/ncemhub/distiller/dm4/2024.02.16/scan210.dm4,/global/cfs/projectdirs/ncemhub/distiller/counted/2024.02.16/FOURD_240216_1623_14906_00210.h5,True,2024-02-17T00:22:45.369030+00:00,2024-02-17T00:23:14.241331+00:00,28.872301
Ambarneil Streaming 1,2024.02.16,211,/global/cfs/cdirs/ncemhub/distiller/dm4/2024.02.16/scan211.dm4,/global/cfs/projectdirs/ncemhub/distiller/counted/2024.02.16/FOURD_240216_1636_14907_00211.h5,True,2024-02-17T00:36:27.705077+00:00,2024-02-17T00:36:54.892018+00:00,27.186941
Ambarneil Streaming 1,2024.02.16,212,/global/cfs/cdirs/ncemhub/distiller/dm4/2024.02.16/scan212.dm4,/global/cfs/projectdirs/ncemhub/distiller/counted/2024.02.16/FOURD_240216_1639_14908_00212.h5,True,2024-02-17T00:39:05.022050+00:00,2024-02-17T00:39:09.387148+00:00,4.365098
Ambarneil Streaming 1,2024.02.16,213,/global/cfs/cdirs/ncemhub/distiller/dm4/2024.02.16/scan213.dm4,/global/cfs/projectdirs/ncemhub/distiller/counted/2024.02.16/FOURD_240216_1639_14909_00213.h5,True,2024-02-17T00:39:44.946837+00:00,2024-02-17T00:39:47.816373+00:00,2.869536
Ambarneil Streaming 1,2024.02.16,215,/global/cfs/cdirs/ncemhub/distiller/dm4/2024.02.16/scan215.dm4,/global/cfs/projectdirs/ncemhub/distiller/counted/2024.02.16/FOURD_240216_1726_14911_00215.h5,True,2024-02-17T01:36:09.650692+00:00,2024-02-17T01:43:27.086899+00:00,437.436207
Ambarneil Streaming 1,2024.02.16,216,/global/cfs/cdirs/ncemhub/distiller/dm4/2024.02.16/scan216.dm4,/global/cfs/projectdirs/ncemhub/distiller/counted/2024.02.16/FOURD_240216_1744_14912_00216.h5,True,2024-02-17T01:53:50.722794+00:00,2024-02-17T02:00:57.622086+00:00,426.899292
Ambarneil Streaming 1,2024.02.16,217,/global/cfs/cdirs/ncemhub/distiller/dm4/2024.02.16/scan217.dm4,/global/cfs/projectdirs/ncemhub/distiller/counted/2024.02.16/FOURD_240216_1747_14913_00217.h5,True,2024-02-17T01:56:56.070771+00:00,2024-02-17T02:05:17.201173+00:00,501.130402
Ambarneil Streaming 1,2024.02.16,219,/global/cfs/cdirs/ncemhub/distiller/dm4/2024.02.16/scan219.dm4,/global/cfs/projectdirs/ncemhub/distiller/counted/2024.02.16/FOURD_240216_1756_14915_00219.h5,True,2024-02-17T02:05:35.920300+00:00,2024-02-17T02:13:02.780694+00:00,446.860394
Ambarneil Streaming 1,2024.02.16,220,/global/cfs/cdirs/ncemhub/distiller/dm4/2024.02.16/scan220.dm4,/global/cfs/projectdirs/ncemhub/distiller/counted/2024.02.16/FOURD_240216_1813_14916_00220.h5,True,2024-02-17T02:22:31.826747+00:00,2024-02-17T02:31:09.565781+00:00,517.739034
Ambarneil Streaming 1,2024.02.16,221,/global/cfs/cdirs/ncemhub/distiller/dm4/2024.02.16/scan221.dm4,/global/cfs/projectdirs/ncemhub/distiller/counted/2024.02.16/FOURD_240216_1838_14917_00221.h5,True,2024-02-17T02:47:51.703470+00:00,2024-02-17T02:54:39.702247+00:00,407.998777
Ambarneil Streaming 1,2024.02.16,223,/global/cfs/cdirs/ncemhub/distiller/dm4/2024.02.16/scan223.dm4,/global/cfs/projectdirs/ncemhub/distiller/counted/2024.02.16/FOURD_240216_1919_14919_00223.h5,True,2024-02-17T03:28:34.762939+00:00,2024-02-17T03:29:44.345691+00:00,69.582752
Ambarneil Streaming 1,2024.02.16,224,/global/cfs/cdirs/ncemhub/distiller/dm4/2024.02.16/scan224.dm4,/global/cfs/projectdirs/ncemhub/distiller/counted/2024.02.16/FOURD_240216_1925_14920_00224.h5,True,2024-02-17T03:35:20.079983+00:00,2024-02-17T03:37:44.971606+00:00,144.891623
